,ID,t,phi,f,P,mw,w10m,v,r,rf_modded
311,1416,-9,120.3,2.29E-05,985,45,6.02,23.06707348,421.9238865,457.3144394
312,1416,-6,119.7,2.26E-05,985,45,6.98,23.09487728,411.00956,291.7101182
313,1416,-3,119.95,2.24E-05,985,45,7.69,10.42471234,387.078174,149.5377103
314,1416,0,120.2,2.22E-05,985,45,8.46,10.43100846,364.23452,0.563607772
315,1416,3,120,2.32E-05,985,45,6.57,30.42013188,455.4174962,97.48379096
316,1416,6,119.8,2.42E-05,985,45,5.61,30.41318306,546.5561747,101.5418437
317,1416,9,119.65,2.46E-05,985,45,4.67,13.96823524,587.9348756,2.358164921
318,1416,12,119.5,2.50E-05,985,45,4.5,13.96405209,629.3535355,0.020266732
319,1416,15,119.6,2.53E-05,985,45,5.34,9.881960053,653.8479892,28.8538492
320,1416,18,119.7,2.56E-05,985,45,6.09,9.880050951,678.7683787,62.97259513
321,1416,21,119.85,2.58E-05,985,45,5.57,7.608554229,692.2489461,30.30512463
322,1416,24,120,2.59E-05,985,45,3.42,7.605034996,706.220728,1.410696614
323,1119,-24,126.6,2.21E-05,945,87.5,2.78,0,687.7362099,17.45511712
324,1119,-21,125.8,2.20E-05,940,90,2.94,28.5364533,609.8162889,1.042632883
325,1119,-18,124.95,2.16E-05,940,90,2.77,32.78664277,513.9600912,15.84746452
326,1119,-15,124.1,2.11E-05,940,90,2.06,32.83856569,418.5612714,26.21343957
327,1119,-12,123.4,2.11E-05,937.5,92.5,2.84,24.92809465,358.4292168,62.15633795
328,1119,-9,122.7,2.10E-05,935,95,2.88,24.93463732,304.7854104,85.02367253
329,1119,-6,122,2.09E-05,942.5,90,2.83,25.1525209,256.6578468,121.0736967
330,1119,-3,121.3,2.08E-05,950,85,3.96,25.16536731,224.0671429,249.3661641
331,1119,0,120.5,2.07E-05,957.5,80,6.27,28.70213411,216.5929191,376.6909497
332,1119,3,119.7,2.05E-05,965,75,8.03,28.71668189,241.7968322,309.9186721
333,1119,6,119.25,2.05E-05,965,72.5,7.35,16.01855147,271.910365,224.9219635
334,1119,9,118.8,2.05E-05,965,70,5.45,16.01855147,306.6324787,154.8346992
335,1119,12,118.2,2.06E-05,967.5,67.5,4.93,21.43253344,360.8179359,185.4023625
336,1119,15,117.6,2.07E-05,970,65,4.92,21.42704427,417.8333593,181.9865523
337,1119,18,117.1,2.08E-05,972.5,62.5,4.56,18.16074217,469.6588165,103.4392267
338,1119,21,116.6,2.09E-05,975,60,3.34,18.15166111,521.9366463,22.54995035
339,1119,24,116.1,2.11E-05,977.5,57.5,4.14,19.23204746,579.0749075,21.73749627
340,1723,-24,125.9,1.41E-05,1006,0,3.43,0,656.5610348,30.23750341
341,1723,-21,125.3,1.42E-05,1007,0,5.22,22.14339227,597.1441558,14.02758917
342,1723,-18,124.7,1.44E-05,1008,0,6.02,22.13585386,539.4446846,104.5262232
343,1723,-15,123.95,1.46E-05,1007,0,5.16,27.8250536,468.6396053,31.16783151
344,1723,-12,123.2,1.47E-05,1006,0,4.36,27.81067105,402.8566874,4.73807868
345,1723,-9,122.75,1.49E-05,1007,0,3.44,16.75832193,365.9606124,9.30495521
346,1723,-6,122.3,1.50E-05,1008,0,3.78,16.7524869,332.630778,18.99399958
347,1723,-3,121.65,1.50E-05,1007,0,4.18,23.60087642,308.7549817,120.1286344
348,1723,0,121,1.50E-05,1006,0,4.52,23.60087642,300.0701044,457.9920198
349,1723,3,120.25,1.51E-05,1005,0,5.26,27.28949899,305.1204162,192.9407749
350,1723,6,119.5,1.51E-05,1004,0,5.19,27.28447172,330.9835544,35.86858885
351,1723,9,119.05,1.52E-05,1003,0,5.04,16.7406716,348.4892654,108.9359808
352,1723,12,118.6,1.54E-05,1002,0,4.17,16.73469136,371.9580108,11.83586672
353,1723,15,118.15,1.56E-05,1001,17.5,3.53,17.22927488,396.7625442,3.393040699
354,1723,18,117.7,1.57E-05,1000,35,3.24,17.220377,426.3344186,24.44275193
355,1723,21,117.25,1.60E-05,998,37.5,2.99,17.89048341,457.0740472,2.215136559
356,1723,24,116.8,1.62E-05,996,40,2.69,17.87874209,491.6349247,9.696188818
357,2021,-24,126.85,1.48E-05,1007,0,2.09,0,713.6387235,0.257498725
358,2021,-21,125.9,1.54E-05,1006,0,2.08,38.26471387,597.8998794,48.61218537
359,2021,-18,124.8,1.59E-05,1005,0,2.76,42.49301852,470.6221864,129.0488413
360,2021,-15,123.7,1.64E-05,1004,0,3.64,42.43389516,344.3672112,251.433415
361,2021,-12,123.15,1.64E-05,1004,0,3.59,19.8855029,294.9159196,64.5840318
362,2021,-9,122.6,1.64E-05,1004,0,2.74,19.8855029,249.959639,21.52668547
363,2021,-6,122.05,1.62E-05,1005,0,2.63,20.2344285,221.7799598,38.39105357
364,2021,-3,121.5,1.61E-05,1006,0,3.3,20.24221514,207.9432731,38.81362586
365,2021,0,120.75,1.60E-05,1005,0,3.51,27.20658351,207.2891289,69.72553128
366,2021,3,120,1.60E-05,1004,0,4.09,27.21192053,236.6937891,61.42205738
367,2021,6,119.1,1.60E-05,1003,0,4.25,32.57880261,293.9831153,180.9096667
368,2021,9,118.2,1.60E-05,1002,0,5.16,32.57880261,368.6909346,109.4842211
369,2021,12,116.8,1.61E-05,1000,17.5,4.85,50.79298292,496.1740726,24.12116021
370,2021,15,115.4,1.62E-05,998,35,4.73,50.7728726,634.5572219,45.65422829
371,2021,18,114.2,1.62E-05,997,37.5,4.28,43.45200176,761.385701,16.26071121
372,2021,21,113,1.61E-05,996,40,2.58,43.46061927,889.3203759,366.74939
373,2021,24,112.5,1.59E-05,994,42.5,1.58,18.93402109,946.4890477,2329.716456
374,2019,-24,126.5,1.78E-05,915,115,5.18,0,597.157736,205.708196
375,2019,-21,125.75,1.76E-05,910,117.5,4.66,27.99824502,519.3297144,707.1300174
376,2019,-18,125,1.73E-05,905,120,3.49,28.02074245,443.4217316,717.7265912
377,2019,-15,124.3,1.72E-05,925,110,3.11,25.8435226,374.1974372,973.6337715
378,2019,-12,123.6,1.70E-05,945,100,3.1,25.85910696,308.717621,218.0790785
379,2019,-9,122.75,1.71E-05,962.5,80,3.42,30.87850137,221.3652813,170.2691739
380,2019,-6,121.9,1.72E-05,980,60,3.55,30.86560522,141.1397032,17.33520092
381,2019,-3,121.6,1.76E-05,988,52.5,3.7,15.48570202,94.59507883,45.85505761
382,2019,0,121.3,1.80E-05,996,45,6.55,15.47583335,48.11154677,919.5115013
383,2019,3,120.4,1.81E-05,998,40,6.99,32.55746542,66.7387273,18.03017054
384,2019,6,119.5,1.82E-05,1000,35,6.29,32.54301625,160.160134,426.5042821
385,2019,9,118.95,1.84E-05,1000,35,6.12,20.50984161,218.9276821,136.9323078
386,2019,12,118.4,1.86E-05,1000,35,3.19,20.49677414,278.7606877,82.03719076
387,2019,15,118,1.88E-05,1000,35,4.84,15.37620605,323.0273971,303.9327105
388,2019,18,117.6,1.89E-05,1000,35,3.68,15.36682054,367.6453466,220.4529199
389,2019,21,117.2,1.89E-05,1000,35,3.19,14.33012289,410.2020306,143.7772244
390,2019,24,116.8,1.89E-05,1000,35,2.99,14.33012289,452.8406503,96.7327628
391,1315,-24,128.1,1.70E-05,1002,0,2.37,0,780.1395449,48.71030407
392,1315,-21,127.55,1.78E-05,1002,0,2.59,31.13990869,710.7305477,5.166501514
393,1315,-18,127,1.86E-05,1002,0,1.77,31.10350711,648.037834,1.920489603
394,1315,-15,126.55,1.89E-05,1002,0,0.89,19.57156522,600.9284819,10.35956169
395,1315,-12,126.1,1.93E-05,1002,0,0.79,19.55268312,556.3099679,10.69857013
396,1315,-9,125.7,1.97E-05,1001,17.5,1.75,18.09205938,520.0080986,0.123847501
397,1315,-6,125.3,2.00E-05,1000,35,2.76,18.07536348,487.3092944,22.87937583
398,1315,-3,124.75,2.06E-05,999,35,3.77,25.69462365,451.4127088,101.3927467
399,1315,0,124.2,2.11E-05,998,35,4.08,25.65976188,427.0610652,102.7785358
400,1315,3,124,2.16E-05,997,37.5,3.46,14.76048525,434.9128808,37.84700276
401,1315,6,123.8,2.20E-05,996,40,3.34,14.75410507,447.1427151,40.44328718
402,1315,9,123.9,2.25E-05,996,40,3.3,15.21258902,487.2973895,36.55426162
403,1315,12,124,2.30E-05,996,40,2.22,15.21091491,528.2809338,0.851640782
404,1315,15,123.95,2.36E-05,996,40,2.31,18.58067493,570.0929374,3.234951267
405,1315,18,123.9,2.42E-05,996,40,2.36,18.58050932,614.1463306,7.76846319
406,1315,21,123.7,2.45E-05,994,42.5,2.96,13.11496223,633.2522205,10.6016862
407,1315,24,123.5,2.49E-05,992,45,4.13,13.10804351,654.2358103,0.342223544
408,1223,-24,125.6,1.31E-05,997,35,2.86,0,687.9329488,6.813147253
409,1223,-21,124.9,1.36E-05,996,35,3.37,29.49352041,601.4207746,98.39062301
410,1223,-18,124.4,1.40E-05,997,35,5.06,21.32102154,539.0513554,185.289778
411,1223,-15,123.9,1.44E-05,998,35,5.43,21.30487964,477.2711612,198.12981
412,1223,-12,123.1,1.47E-05,997,37.5,5.17,30.50870585,400.9579871,312.6736075
413,1223,-9,122.3,1.50E-05,996,40,4.87,30.48353444,332.630778,406.3734413
414,1223,-6,121.6,1.56E-05,997,40,4.54,30.34555812,258.9984508,214.8031157
415,1223,-3,120.9,1.61E-05,998,40,4.76,30.30853301,200.4010868,32.53883734
416,1223,0,120.25,1.69E-05,998,40,5.47,32.29604578,155.3788395,56.57848278
417,1223,3,119.6,1.76E-05,998,40,6.17,32.25286202,163.6593653,544.416695
418,1223,6,118.6,1.78E-05,998,40,7.15,36.72554721,260.9661473,4474.510994
419,1223,9,117.6,1.81E-05,998,40,7.58,36.69421917,365.3795259,5205.292499
420,1223,12,117.2,1.81E-05,997,40,7.14,14.37629124,408.4341373,508.5659081
421,1223,15,116.8,1.81E-05,996,40,6.17,14.37629124,451.5029242,0.696293559
422,1223,18,116.2,1.82E-05,993,42.5,5.58,21.86982763,515.5250931,8.993050684
423,1223,21,115.6,1.83E-05,990,45,5.16,21.86020808,579.7971016,36.82304128
424,1223,24,115.2,1.85E-05,985,50,4.25,15.38857894,622.6702077,336.6636598
425,1626,-24,125.55,1.70E-05,920,102.5,4.35,0,509.3918794,18.45949603
426,1626,-21,125.1,1.70E-05,925,100,4.08,16.23655866,462.2608738,53.75134222
427,1626,-18,124.55,1.70E-05,925,100,4.88,19.84468281,405.163758,133.8504889
428,1626,-15,124,1.70E-05,925,100,5.74,19.84468281,348.882261,225.2647741
429,1626,-12,123.4,1.70E-05,937.5,92.5,5.21,21.64874488,288.9748133,268.4582452
430,1626,-9,122.8,1.70E-05,950,85,4.49,21.64874488,231.7974981,275.8229161
431,1626,-6,122.1,1.70E-05,950,85,4.77,25.31920481,168.2801236,372.2328265
432,1626,-3,121.4,1.71E-05,950,85,4.82,25.31389884,120.2531524,385.9471182
433,1626,0,120.55,1.74E-05,960,77.5,5.11,31.98924432,95.84606188,263.6652857
434,1626,3,119.7,1.77E-05,970,70,5.43,31.95744778,149.3127163,251.2793995
435,1626,6,119.05,1.79E-05,970,70,6.77,24.02652456,212.1462588,284.1433506
436,1626,9,118.4,1.81E-05,970,70,8.56,24.01132934,279.3390471,191.5008282
437,1626,12,117.7,1.83E-05,972.5,67.5,6.23,26.20189421,353.574948,232.070316
438,1626,15,117,1.86E-05,975,65,4.32,26.17983543,429.1398177,111.7276961
439,1626,18,116.65,1.87E-05,977.5,62.5,3.19,13.08434831,467.1974568,49.48720625
440,1626,21,116.3,1.88E-05,980,60,2.47,13.07874246,505.3722656,12.73848826
441,1626,24,116.15,1.86E-05,982.5,55,2.19,7.728613701,520.6666089,3.826898323
442,1928,-24,125.6,1.64E-05,955,85,3.26,0,531.5679544,24.58172465
443,1928,-21,125.15,1.63E-05,952.5,87.5,3.96,16.3779826,487.9955877,84.48798377
444,1928,-18,124.7,1.62E-05,950,90,4.47,16.38122082,445.5417394,117.0123369
445,1928,-15,124.1,1.64E-05,950,90,3.54,22.38730685,379.5529042,74.28481226
446,1928,-12,123.5,1.66E-05,950,90,3.09,22.37448983,314.2292045,120.0836187
447,1928,-9,122.85,1.66E-05,955,85,4.69,23.48196667,255.4540692,334.1373511
448,1928,-6,122.2,1.66E-05,960,80,6.61,23.48196667,204.2028885,610.6391052
449,1928,-3,121.5,1.67E-05,967.5,75,7.19,25.35063788,160.4027631,751.1791861
450,1928,0,120.8,1.67E-05,975,70,8.46,25.345447,146.0617496,52.56796065
451,1928,3,120.25,1.68E-05,977.5,67.5,11.16,19.94302748,160.183397,2141.959474
452,1928,6,119.7,1.69E-05,980,65,13.38,19.93892564,192.7033878,6228.643063
453,1928,9,119.15,1.70E-05,982.5,62.5,10.43,20.60170385,230.2184934,7897.441347
454,1928,12,118.6,1.72E-05,985,60,7.45,20.58958901,276.4888269,800.3643
455,1928,15,118.1,1.74E-05,988.5,55,6.03,18.84893932,322.5631409,3.666765778
456,1928,18,117.6,1.76E-05,992,50,5.26,18.83777526,371.4225514,20.01936435
457,1928,21,117.2,1.77E-05,992,50,4.44,14.86305376,412.1629422,58.11694393
458,1928,24,116.8,1.78E-05,992,50,3.32,14.85692283,453.558631,16.49229057
459,1720,-24,124.6,2.33E-05,998,0,0.72,0,593.4268109,28.40669689
460,1720,-21,123.95,2.32E-05,997,17.5,1.02,23.1568567,542.8714554,0.722127454
461,1720,-18,123.3,2.31E-05,996,35,1.93,23.17007478,496.8042523,6.522334161
462,1720,-15,122.6,2.29E-05,995,35,2.17,25.27056882,449.491918,6.202114727
463,1720,-12,121.9,2.27E-05,994,35,1.68,25.29136608,410.7047468,14.23715868
464,1720,-9,121.1,2.24E-05,993,35,2.2,30.35018476,365.9858404,41.94657057
465,1720,-6,120.3,2.20E-05,992,35,2.49,30.39425191,340.2641128,67.43534175
466,1720,-3,119.85,2.16E-05,988.5,40,2.14,20.54121353,317.3419406,55.9208096
467,1720,0,119.4,2.11E-05,985,45,2.35,20.56437931,305.4741235,72.88069604
468,1720,3,119.05,2.10E-05,985,45,3.83,12.97163068,319.0321755,123.7096394
469,1720,6,118.7,2.09E-05,985,45,5.46,12.97788868,336.6148571,225.3447018
470,1720,9,118.5,2.09E-05,982.5,47.5,4.97,7.108287493,352.3387728,33.79173083
471,1720,12,118.3,2.09E-05,980,50,3.86,7.108287493,368.6260424,6.952344576
472,1720,15,118.2,2.13E-05,980,50,3.85,11.65133294,398.0146587,88.87957705
473,1720,18,118.1,2.16E-05,980,50,4.01,11.64969444,428.1888818,275.4578662
474,1720,21,118.05,2.20E-05,977.5,52.5,4.28,13.06788879,459.3584181,254.7313223
475,1720,24,118,2.25E-05,975,55,4.35,13.06757369,491.6478433,526.2470332
476,1522,-24,126.4,1.59E-05,1008,0,1.42,0,629.1962256,38.08220389
477,1522,-21,125.8,1.67E-05,1008,0,1.45,32.36801988,543.2353864,1.595854996
478,1522,-18,125.2,1.75E-05,1008,0,1.59,32.32866966,462.4244807,4.58474859
479,1522,-15,124.5,1.78E-05,1007,0,1.83,27.51760504,382.2750395,11.86811694
480,1522,-12,123.8,1.82E-05,1006,0,1.44,27.48680125,303.9047948,43.25481642
481,1522,-9,123.25,1.86E-05,1004,17.5,1.96,23.59589007,245.5382965,96.72590991
482,1522,-6,122.7,1.91E-05,1002,35,1.81,23.56895014,196.0219469,107.2943427
483,1522,-3,122,1.94E-05,1000,37.5,1.47,27.37962951,147.657015,119.4880222
484,1522,0,121.3,1.98E-05,998,40,1.37,27.34613544,136.9991531,58.38939433
485,1522,3,120.7,2.02E-05,998,40,1.14,24.09805163,168.7180354,44.86033603
486,1522,6,120.1,2.05E-05,998,40,0.44,24.06914905,220.4369013,1671.095778
487,1522,9,119.5,2.06E-05,997,42.5,1.25,21.43253344,258.8446176,1607.977784
488,1522,12,118.9,2.07E-05,996,45,4.65,21.42704427,306.0328195,0.00118456
489,1522,15,118.35,2.09E-05,993,47.5,4.44,20.90104173,364.5054958,42.79243279
490,1522,18,117.8,2.11E-05,990,50,5.15,20.88180276,424.0240002,155.4723358
491,1522,21,117.2,2.16E-05,987.5,52.5,5.08,25.89991357,501.0985439,170.4269034
492,1522,24,116.6,2.21E-05,985,55,3.71,25.86168168,577.9434416,62.83892981
493,1506,-24,126.85,1.76E-05,955,85,1.51,0,637.3341105,10.19790874
494,1506,-21,126.4,1.80E-05,955,85,1.75,19.62018196,585.3940203,0.527182341
495,1506,-18,125.8,1.83E-05,950,87.5,1.86,24.23488218,518.9971944,6.737957405
496,1506,-15,125.2,1.87E-05,945,90,1.76,24.20854462,454.9219411,10.30614683
497,1506,-12,124.9,1.90E-05,945,90,2.73,14.17657456,425.3047773,33.10942863
498,1506,-9,124.6,1.93E-05,945,90,2.42,14.16692311,398.1883372,28.7286457
499,1506,-6,124.25,1.97E-05,940,95,1.93,17.99625161,372.4870746,19.92533928
500,1506,-3,123.9,2.02E-05,935,100,1.06,17.98124041,353.4709617,2.312540093
501,1506,0,123.6,2.07E-05,927.5,105,3.9,19.77298325,353.0719791,66.90436957
502,1506,3,123.3,2.13E-05,920,110,3.15,19.75958207,362.7323336,18.41078437
503,1506,6,122.95,2.17E-05,920,110,2.65,19.30144499,374.119788,0.143197426
504,1506,9,122.6,2.22E-05,920,110,2.62,19.28400764,393.9491031,1.085573257
505,1506,12,122.5,2.27E-05,922.5,107.5,3.52,15.21175595,430.1406682,12.92332278
506,1506,15,122.4,2.32E-05,925,105,5,15.21006594,468.0194748,46.57971392
507,1506,18,122.25,2.38E-05,927.5,102.5,5.17,19.23092193,516.4866194,39.26871102
508,1506,21,122.1,2.44E-05,930,100,3.36,19.22685356,566.7311682,0.052225713
509,1506,24,122.05,2.50E-05,937.5,95,2.26,18.58027138,620.1108788,20.73706481
510,1524,-24,124.5,1.98E-05,940,90,1.74,0,399.4890051,13.07219936
511,1524,-21,124.15,1.98E-05,935,92.5,2.45,12.49658866,364.3409654,2.629910509
512,1524,-18,123.8,1.98E-05,930,95,3.04,12.49658866,329.7092325,19.83056946
513,1524,-15,123.45,1.99E-05,930,95,3.73,12.6296634,298.2480939,36.06583878
514,1524,-12,123.1,1.99E-05,930,95,4.8,12.62659708,268.4890438,54.50925604
515,1524,-9,122.6,2.00E-05,927.5,97.5,5.77,18.21411828,232.298806,114.6380147
516,1524,-6,122.1,2.02E-05,925,100,5.61,18.20535459,204.5669123,1.140699617
517,1524,-3,121.85,2.01E-05,932.5,95,6.45,9.104871529,185.3703832,397.8383273
518,1524,0,121.6,2.00E-05,940,90,7.92,9.107059142,168.4159258,171.8804055
519,1524,3,121.5,2.01E-05,945,85,10.15,4.017136523,169.7407186,751.0195334
520,1524,6,121.4,2.02E-05,950,80,11.28,4.016341939,171.9056983,863.3306688
521,1524,9,121.35,2.03E-05,955,75,13.2,4.105876364,181.4065102,532.2599058
522,1524,12,121.3,2.04E-05,960,70,12.86,4.105493778,191.2313183,140.8001918
523,1524,15,120.95,2.08E-05,965,65,12.25,17.95703169,227.0625975,108.882251
524,1524,18,120.6,2.13E-05,970,60,10.58,17.94123411,268.9767075,776.6771598
525,1524,21,120.4,2.14E-05,975,55,9.38,7.999910724,283.8226528,544.5164846
526,1524,24,120.2,2.15E-05,980,50,9.15,7.996530074,299.8474605,443.5900535
527,1714,-24,126,1.92E-05,1006,0,1.5,0,544.2862703,2.643477248
528,1714,-21,125.45,1.91E-05,1003,17.5,1.39,20.03898051,484.4867085,7.657185035
529,1714,-18,124.9,1.89E-05,1000,35,1.65,20.04812768,424.6485759,38.93443859
530,1714,-15,124.4,1.89E-05,998,37.5,1.88,18.01207305,370.733124,66.35064966
531,1714,-12,123.9,1.88E-05,996,40,1.77,18.01624789,316.8000123,90.87124712
532,1714,-9,123.45,1.91E-05,996,40,2.05,17.73093247,273.2242291,126.0296046
533,1714,-6,123,1.93E-05,996,40,2.65,17.7169746,233.8703094,185.2983892
534,1714,-3,122.6,1.97E-05,995,42.5,3.63,18.09205938,211.7692169,162.2391728
535,1714,0,122.2,2.00E-05,994,45,4.32,18.07536348,202.4230296,106.7276165
536,1714,3,121.7,2.05E-05,996,42.5,4.26,22.01306021,208.3619595,35.49371502
537,1714,6,121.2,2.09E-05,998,40,3.86,21.98708295,233.7423245,0.357190225
538,1714,9,120.35,2.12E-05,997,40,3.49,31.55599626,268.8953857,7.675735859
539,1714,12,119.5,2.15E-05,996,40,2.98,31.51738637,328.3797579,11.4932853
540,1714,15,118.8,2.19E-05,995,40,2.38,27.94592675,400.6564377,0.978582174
541,1714,18,118.1,2.24E-05,994,40,2.07,27.9031983,476.4522694,7.164425119
542,1714,21,117.45,2.30E-05,993,42.5,2.66,30.61816982,566.8327692,26.72645658
543,1714,24,116.8,2.37E-05,992,45,2.84,30.56293552,657.1082851,3.020949479
544,1622,-24,127.5,2.00E-05,900,115,0.53,0,714.4451093,252.8699465
545,1622,-21,126.75,2.01E-05,900,115,0.56,26.80896469,637.5603928,119.2632799
546,1622,-18,126,2.02E-05,900,115,0.25,26.80225619,561.7566833,93.41939382
547,1622,-15,125.35,2.05E-05,900,115,0.89,25.66163697,507.2297618,31.414382
548,1622,-12,124.7,2.09E-05,900,115,2.53,25.62925249,459.6034979,0.106082011
549,1622,-9,123.9,2.13E-05,907.5,107.5,3.71,30.48024924,408.8703615,38.75644596
550,1622,-6,123.1,2.16E-05,915,100,5.3,30.43760731,374.39514,149.7006427
551,1622,-3,122.3,2.19E-05,927.5,95,5.15,29.26206887,350.5090535,156.8580527
552,1622,0,121.5,2.21E-05,940,90,5.41,29.23176886,347.9349719,176.5995296
553,1622,3,120.8,2.25E-05,942.5,85,5.79,27.8846419,382.9081663,171.0100548
554,1622,6,120.1,2.30E-05,945,80,5.85,27.84077541,431.4543983,118.1415501
555,1622,9,119.45,2.33E-05,947.5,77.5,5.83,25.39910627,482.4275781,59.15463391
556,1622,12,118.8,2.37E-05,950,75,5.32,25.36246385,539.2353577,47.94888529
557,1622,15,118.1,2.42E-05,955,72.5,4.89,28.62219358,612.2902203,47.48777062
558,1622,18,117.4,2.46E-05,960,70,4.79,28.57025645,687.987778,19.83496084
559,1622,21,117,2.51E-05,960,70,3.84,20.32337634,747.5459079,4.584099571
560,1622,24,116.6,2.56E-05,960,70,2.18,20.29880289,807.0866596,60.70500081
561,1621,-24,125,1.78E-05,975,60,1.96,0,436.6081251,13.37786169
562,1621,-21,124.6,1.80E-05,970,65,3.2,15.41582713,391.710563,79.46618193
563,1621,-18,124.25,1.82E-05,962.5,72.5,3.81,14.58853925,352.3726751,78.46394435
564,1621,-15,123.9,1.85E-05,955,80,3.57,14.57871292,314.3561255,86.63682986
565,1621,-12,123.45,1.87E-05,952.5,82.5,3.88,17.7515394,267.4989257,32.78679827
566,1621,-9,123,1.89E-05,950,85,4.86,17.73784547,223.735473,104.0470347
567,1621,-6,122.4,1.94E-05,942.5,90,5.17,25.0624051,178.7511443,17.98105918
568,1621,-3,121.8,1.98E-05,935,95,6.03,25.03111906,159.0073049,423.9027067
569,1621,0,120.8,2.00E-05,950,85,7.5,36.42823657,156.120602,294.8200836
570,1621,3,119.8,2.03E-05,965,75,9.55,36.39307583,217.5625468,482.213622
571,1621,6,119.1,2.05E-05,965,72.5,8.63,25.99289279,283.0514714,0.696626548
572,1621,9,118.4,2.08E-05,965,70,6.48,25.9682213,353.4683492,238.1316196
573,1621,12,117.8,2.09E-05,967.5,67.5,4.85,21.64333885,411.3643036,103.2458558
574,1621,15,117.2,2.10E-05,970,65,4.47,21.63230709,471.000637,18.02297354
575,1621,18,116.35,2.10E-05,970,65,2.87,30.19435705,550.5163091,7.034285937
576,1621,21,115.5,2.10E-05,970,65,2.15,30.19435705,633.012953,17.05582085
577,1621,24,114.9,2.11E-05,970,62.5,2.17,21.62121155,696.1282512,27.69393335
578,1924,-24,116.6,1.66E-05,994,40,2.72,0,499.8429087,16.8335085
579,1924,-21,116.7,1.67E-05,993,42.5,2.02,4.057831664,487.7287378,3.024898169
580,1924,-18,116.8,1.67E-05,992,45,1.34,4.057170943,475.6259503,0.228192984
581,1924,-15,116.85,1.67E-05,991,47.5,1.19,2.58491724,472.2925467,0.026096479
582,1924,-12,116.9,1.66E-05,990,50,1.9,2.585174302,469.0591032,0.300922726
583,1924,-9,116.95,1.65E-05,987.5,52.5,2.28,4.116658919,467.9613228,2.38949931
584,1924,-6,117,1.64E-05,985,55,2.14,4.116971333,467.1780829,1.067114274
585,1924,-3,117.1,1.62E-05,982.5,57.5,2.43,5.173394355,461.7562683,24.34181924
586,1924,0,117.2,1.61E-05,980,60,2.6,5.174394726,456.7804825,53.21028211
587,1924,3,117.1,1.60E-05,980,60,2.24,5.175387643,471.5785023,34.13447724
588,1924,6,117,1.59E-05,980,60,1.67,5.176373099,486.4356216,27.42244601
589,1924,9,117.05,1.58E-05,980,60,2.19,2.588431514,484.2712914,37.81928552
590,1924,12,117.1,1.57E-05,980,60,2.77,2.588675543,482.2182794,62.45647894
591,1924,15,116.75,1.58E-05,977.5,62.5,2.66,12.81115673,513.2617639,71.03240665
592,1924,18,116.4,1.59E-05,975,65,2.78,12.80871541,545.222496,55.7986015
593,1924,21,116.05,1.58E-05,975,65,3.46,12.81115673,582.3916648,77.79519544
594,1924,24,115.7,1.57E-05,975,65,3.04,12.81358852,619.7403015,48.63030308
595,1308,-24,126.2,1.78E-05,1008,0,2.9,0,564.8789782,15.55275002
596,1308,-21,125.9,1.81E-05,1007,0,2.38,13.07616224,530.7318992,18.76895172
597,1308,-18,125.6,1.83E-05,1006,0,1.53,13.06816484,497.452225,8.152897189
598,1308,-15,125.3,1.85E-05,1006,0,1.29,11.38522552,465.0438977,6.152015936
599,1308,-12,125,1.86E-05,1006,0,1.65,11.38055083,432.9664427,15.09436701
600,1308,-9,124.7,1.91E-05,1005,0,1.7,18.2847184,404.8209602,22.83623316
601,1308,-6,124.4,1.96E-05,1004,0,1.71,18.27274529,382.7520465,24.59827086
602,1308,-3,124.1,2.00E-05,1004,0,2.11,18.2604848,367.8320951,3.531319136
603,1308,0,123.8,2.05E-05,1004,0,2.33,18.24793872,360.9237492,150.2618877
604,1308,3,123.5,2.10E-05,1004,0,3.16,18.23510892,362.4589059,77.92317643
605,1308,6,123.2,2.15E-05,1004,0,2.93,18.22199731,372.3058484,0.587067255
606,1308,9,122.65,2.24E-05,1003,17.5,2.76,33.86383741,411.1883688,3.248183764
607,1308,12,122.1,2.33E-05,1002,35,2.45,33.81635096,469.6027946,0.800336202
608,1308,15,121.5,2.37E-05,1002,35,2.01,23.79748439,490.9064463,12.02257696
609,1308,18,120.9,2.40E-05,1002,35,1.33,23.76372025,521.2447063,44.07862657
610,1308,21,120.45,2.43E-05,1002,35,0.99,17.39254334,546.2368661,11.6488785
611,1308,24,120,2.45E-05,1002,35,0.97,17.37487396,574.8677709,10.13004375
612,1913,-24,129.1,1.59E-05,1004,0,1.43,0,909.5149699,158.9926955
613,1913,-21,128.4,1.66E-05,1003,0,1.93,33.6456915,818.8897922,12.79831096
614,1913,-18,127.7,1.73E-05,1002,0,1.83,33.59822697,731.6980355,3.301215454
615,1913,-15,127.3,1.77E-05,1002,0,1.51,18.17603075,684.396278,28.46091542
616,1913,-12,126.9,1.81E-05,1002,0,1.37,18.16094065,638.4723596,45.59432886
617,1913,-9,126.5,1.86E-05,1001,17.5,1.84,20.61192829,594.2576862,14.15626813
618,1913,-6,126.1,1.91E-05,1000,35,1.62,20.5933907,553.7417846,30.03349803
619,1913,-3,125.55,2.00E-05,1000,35,1.44,33.98184714,511.2119931,14.49144281
620,1913,0,125,2.09E-05,1000,35,0.71,33.93908063,487.461375,17.06424136
621,1913,3,124.65,2.17E-05,999,37.5,2.41,27.05288676,494.7129343,0.000173027
